2023-08-16 10:26:20.075830,  47.04752137,  8.3097202,  25,  45
2023-08-16 10:26:25.075830,  47.04743337,  8.3097716,  25,  45
2023-08-16 10:26:30.075830,  47.0474135,  8.30978687,  25,  45
2023-08-16 10:26:35.075830,  47.04731392,  8.30984965,  25,  45
2023-08-16 10:26:40.075830,  47.04721813,  8.3099293,  25,  45
2023-08-16 10:26:45.075830,  47.04713063,  8.30989876,  25,  45
2023-08-16 10:26:50.075830,  47.0470257,  8.30993845,  25,  45
2023-08-16 10:26:55.075830,  47.04691741,  8.31000723,  25,  45
2023-08-16 10:27:00.075830,  47.04683173,  8.31005947,  25,  45
2023-08-16 10:27:05.075830,  47.04674727,  8.31011284,  25,  45
2023-08-16 10:27:10.075830,  47.04663375,  8.31012626,  25,  45
2023-08-16 10:27:15.075830,  47.04650353,  8.31008271,  25,  45
2023-08-16 10:27:20.075830,  47.04641903,  8.30995847,  25,  45
2023-08-16 10:27:25.075830,  47.04635325,  8.30985654,  25,  45
2023-08-16 10:27:30.075830,  47.04625131,  8.30968066,  25,  45
2023-08-16 10:27:35.075830,  47.0461826,  8.30953362,  25,  45
2023-08-16 10:27:40.075830,  47.04613066,  8.30940797,  25,  45
2023-08-16 10:27:45.075830,  47.04608552,  8.30926584,  25,  45
2023-08-16 10:27:50.075830,  47.04602967,  8.30915418,  25,  45
2023-08-16 10:27:55.075830,  47.04597118,  8.30904387,  25,  45
2023-08-16 10:28:00.075830,  47.0459131,  8.30893349,  25,  45
2023-08-16 10:28:05.075830,  47.04582905,  8.3087861,  25,  45
2023-08-16 10:28:10.075830,  47.0457589,  8.30861923,  25,  45
2023-08-16 10:28:15.075830,  47.04570927,  8.3085033,  25,  45
2023-08-16 10:28:20.075830,  47.0456492,  8.3083891,  25,  45
2023-08-16 10:28:25.075830,  47.04553466,  8.30839739,  25,  45
2023-08-16 10:28:30.075830,  47.04544965,  8.30847427,  25,  45
2023-08-16 10:28:35.075830,  47.04534676,  8.30848329,  25,  45
2023-08-16 10:28:40.075830,  47.04524884,  8.30848064,  25,  45
2023-08-16 10:28:45.075830,  47.04512741,  8.30846602,  25,  45
2023-08-16 10:28:50.075830,  47.04501995,  8.30845299,  25,  45
2023-08-16 10:28:55.075830,  47.04491764,  8.30847979,  25,  45
2023-08-16 10:29:00.075830,  47.04481176,  8.30850606,  25,  45
2023-08-16 10:29:05.075830,  47.04467763,  8.30854972,  25,  45
2023-08-16 10:29:10.075830,  47.04457931,  8.30855814,  25,  45
2023-08-16 10:29:15.075830,  47.04445773,  8.30856802,  25,  45
2023-08-16 10:29:20.075830,  47.04436382,  8.30861257,  25,  45
2023-08-16 10:29:25.075830,  47.0442591,  8.3086192,  25,  45
2023-08-16 10:29:30.075830,  47.0441344,  8.30865552,  25,  45
2023-08-16 10:29:35.075830,  47.04403545,  8.30871816,  25,  45
2023-08-16 10:29:40.075830,  47.0439293,  8.30874682,  25,  45
2023-08-16 10:29:45.075830,  47.04385025,  8.3086553,  25,  45
2023-08-16 10:29:50.075830,  47.04371922,  8.30865933,  25,  45
2023-08-16 10:29:55.075830,  47.0436175,  8.30868852,  25,  45
2023-08-16 10:30:00.075830,  47.04351757,  8.3087063,  25,  45
2023-08-16 10:30:05.075830,  47.0434194,  8.30872235,  25,  45
2023-08-16 10:30:10.075830,  47.04329704,  8.30875697,  25,  45
2023-08-16 10:30:15.075830,  47.04319473,  8.30878284,  25,  45
2023-08-16 10:30:20.075830,  47.04305236,  8.30880539,  25,  45
2023-08-16 10:30:25.075830,  47.04292631,  8.30881485,  25,  45
2023-08-16 10:30:30.075830,  47.04282107,  8.30880999,  25,  45
2023-08-16 10:30:35.075830,  47.04271326,  8.30879851,  25,  45
2023-08-16 10:30:40.075830,  47.04261108,  8.30875778,  25,  45
2023-08-16 10:30:45.075830,  47.04251448,  8.308703,  25,  45
2023-08-16 10:30:50.075830,  47.04242414,  8.30863135,  25,  45
2023-08-16 10:30:55.075830,  47.0423619,  8.30850346,  25,  45
2023-08-16 10:31:00.075830,  47.04227423,  8.3084476,  25,  45
2023-08-16 10:31:05.075830,  47.04218417,  8.30839967,  25,  45
2023-08-16 10:31:10.075830,  47.04209674,  8.30834644,  25,  45
2023-08-16 10:31:15.075830,  47.04199576,  8.30829525,  25,  45
2023-08-16 10:31:20.075830,  47.04190397,  8.30824099,  25,  45
2023-08-16 10:31:25.075830,  47.04181903,  8.30819489,  25,  45
2023-08-16 10:31:30.075830,  47.04173371,  8.30815145,  25,  45
2023-08-16 10:31:35.075830,  47.04161448,  8.30807424,  25,  45
2023-08-16 10:31:40.075830,  47.04150357,  8.30799206,  25,  45
2023-08-16 10:31:45.075830,  47.04140744,  8.30788508,  25,  45
2023-08-16 10:31:50.075830,  47.04133974,  8.30775883,  25,  45
2023-08-16 10:31:55.075830,  47.0412632,  8.30768964,  25,  45
2023-08-16 10:32:00.075830,  47.04116508,  8.30757111,  25,  45
2023-08-16 10:32:05.075830,  47.04110985,  8.3074542,  25,  45
2023-08-16 10:32:10.075830,  47.0410412,  8.30730721,  25,  45
2023-08-16 10:32:15.075830,  47.04095625,  8.30718634,  25,  45
2023-08-16 10:32:20.075830,  47.04089315,  8.30707987,  25,  45
2023-08-16 10:32:25.075830,  47.04084821,  8.30693595,  25,  45
2023-08-16 10:32:30.075830,  47.04083251,  8.30680367,  25,  45
2023-08-16 10:32:35.075830,  47.0408234,  8.30667143,  25,  45
2023-08-16 10:32:40.075830,  47.04080038,  8.30654142,  25,  45
2023-08-16 10:32:45.075830,  47.04076203,  8.30636158,  25,  45
2023-08-16 10:32:50.075830,  47.04071739,  8.30619304,  25,  45
2023-08-16 10:32:55.075830,  47.0406674,  8.30601481,  25,  45
2023-08-16 10:33:00.075830,  47.0406213,  8.30584078,  25,  45
2023-08-16 10:33:05.075830,  47.04057495,  8.30566953,  25,  45
2023-08-16 10:33:10.075830,  47.04052413,  8.30549362,  25,  45
2023-08-16 10:33:15.075830,  47.04047714,  8.30532274,  25,  45
2023-08-16 10:33:20.075830,  47.04043126,  8.30515266,  25,  45
2023-08-16 10:33:25.075830,  47.04038571,  8.30498143,  25,  45
2023-08-16 10:33:30.075830,  47.04033996,  8.30481256,  25,  45
2023-08-16 10:33:35.075830,  47.04029741,  8.30464294,  25,  45
2023-08-16 10:33:40.075830,  47.04025229,  8.30447328,  25,  45
2023-08-16 10:33:45.075830,  47.04020991,  8.30431036,  25,  45
2023-08-16 10:33:50.075830,  47.04017093,  8.3041433,  25,  45
2023-08-16 10:33:55.075830,  47.04012275,  8.30399371,  25,  45
2023-08-16 10:34:00.075830,  47.04006676,  8.30384596,  25,  45
2023-08-16 10:34:05.075830,  47.03995401,  8.30384259,  25,  45
2023-08-16 10:34:10.075830,  47.03987214,  8.30392535,  25,  45
2023-08-16 10:34:15.075830,  47.03974666,  8.30400414,  25,  45
2023-08-16 10:34:20.075830,  47.03961964,  8.30404777,  25,  45
2023-08-16 10:34:25.075830,  47.03952822,  8.30408381,  25,  45
2023-08-16 10:34:30.075830,  47.03942285,  8.30418354,  25,  45
2023-08-16 10:34:35.075830,  47.03932311,  8.30426356,  25,  45
2023-08-16 10:34:40.075830,  47.03922976,  8.30433909,  25,  45
2023-08-16 10:34:45.075830,  47.03914438,  8.30439079,  25,  45
2023-08-16 10:34:50.075830,  47.03903028,  8.30445663,  25,  45
2023-08-16 10:34:55.075830,  47.03891209,  8.30449929,  25,  45
2023-08-16 10:35:00.075830,  47.0387935,  8.30453674,  25,  45
2023-08-16 10:35:05.075830,  47.03865446,  8.30459258,  25,  45
2023-08-16 10:35:10.075830,  47.03853435,  8.30461381,  25,  45
2023-08-16 10:35:15.075830,  47.03842203,  8.30461271,  25,  45
2023-08-16 10:35:20.075830,  47.03832853,  8.30460152,  25,  45
2023-08-16 10:35:25.075830,  47.03820441,  8.3045482,  25,  45
2023-08-16 10:35:30.075830,  47.03808848,  8.30445451,  25,  45
2023-08-16 10:35:35.075830,  47.03798587,  8.30437386,  25,  45
2023-08-16 10:35:40.075830,  47.03788446,  8.30428605,  25,  45
2023-08-16 10:35:45.075830,  47.03776767,  8.30418449,  25,  45
2023-08-16 10:35:50.075830,  47.03765774,  8.30408775,  25,  45
2023-08-16 10:35:55.075830,  47.03757116,  8.30402602,  25,  45
2023-08-16 10:36:00.075830,  47.03747892,  8.30396276,  25,  45
2023-08-16 10:36:05.075830,  47.03739239,  8.30392645,  25,  45
2023-08-16 10:36:10.075830,  47.03727104,  8.30387474,  25,  45
2023-08-16 10:36:15.075830,  47.03714246,  8.30381364,  25,  45
2023-08-16 10:36:20.075830,  47.03705327,  8.30376472,  25,  45
2023-08-16 10:36:25.075830,  47.03695511,  8.30367739,  25,  45
2023-08-16 10:36:30.075830,  47.03687506,  8.30356945,  25,  45
2023-08-16 10:36:35.075830,  47.03679356,  8.30347532,  25,  45
2023-08-16 10:36:40.075830,  47.03669693,  8.30339195,  25,  45
2023-08-16 10:36:45.075830,  47.03658977,  8.30326896,  25,  45
2023-08-16 10:36:50.075830,  47.03649533,  8.30324527,  25,  45
2023-08-16 10:36:55.075830,  47.03636137,  8.3032657,  25,  45
2023-08-16 10:37:00.075830,  47.03624136,  8.30328475,  25,  45
2023-08-16 10:37:05.075830,  47.03613273,  8.30329498,  25,  45
2023-08-16 10:37:10.075830,  47.03599896,  8.30328411,  25,  45
2023-08-16 10:37:15.075830,  47.0359079,  8.30323253,  25,  45
2023-08-16 10:37:20.075830,  47.0358022,  8.30310724,  25,  45
2023-08-16 10:37:25.075830,  47.03574628,  8.30299749,  25,  45
2023-08-16 10:37:30.075830,  47.03573973,  8.30281422,  25,  45
2023-08-16 10:37:35.075830,  47.03570389,  8.30264382,  25,  45
2023-08-16 10:37:40.075830,  47.03557536,  8.3026044,  25,  45
2023-08-16 10:37:45.075830,  47.03548266,  8.30265446,  25,  45
2023-08-16 10:37:50.075830,  47.03538835,  8.30270614,  25,  45
2023-08-16 10:37:55.075830,  47.03529022,  8.30274364,  25,  45
2023-08-16 10:38:00.075830,  47.0351958,  8.30277565,  25,  45
2023-08-16 10:38:05.075830,  47.03509815,  8.3027954,  25,  45
2023-08-16 10:38:10.075830,  47.03499733,  8.30281149,  25,  45
2023-08-16 10:38:15.075830,  47.03489472,  8.30282039,  25,  45
2023-08-16 10:38:20.075830,  47.03478886,  8.30283471,  25,  45
2023-08-16 10:38:25.075830,  47.03469286,  8.30285722,  25,  45
2023-08-16 10:38:30.075830,  47.03457166,  8.30288095,  25,  45
2023-08-16 10:38:35.075830,  47.03447583,  8.30290322,  25,  45
2023-08-16 10:38:40.075830,  47.03437124,  8.30292091,  25,  45
2023-08-16 10:38:45.075830,  47.03426688,  8.30294355,  25,  45
2023-08-16 10:38:50.075830,  47.03417011,  8.30296324,  25,  45
2023-08-16 10:38:55.075830,  47.03407767,  8.30298274,  25,  45
2023-08-16 10:39:00.075830,  47.03398429,  8.30300065,  25,  45
2023-08-16 10:39:05.075830,  47.03388162,  8.30301903,  25,  45
2023-08-16 10:39:10.075830,  47.03378757,  8.30303383,  25,  45
2023-08-16 10:39:15.075830,  47.03369674,  8.30304864,  25,  45
2023-08-16 10:39:20.075830,  47.03359947,  8.30306553,  25,  45
2023-08-16 10:39:25.075830,  47.03350984,  8.30308715,  25,  45
2023-08-16 10:39:30.075830,  47.03341607,  8.30310633,  25,  45
2023-08-16 10:39:35.075830,  47.03331661,  8.30313503,  25,  45
2023-08-16 10:39:40.075830,  47.0331993,  8.30315896,  25,  45
2023-08-16 10:39:45.075830,  47.03305249,  8.30319103,  25,  45
2023-08-16 10:39:50.075830,  47.03295128,  8.30320547,  25,  45
2023-08-16 10:39:55.075830,  47.03284523,  8.30321433,  25,  45
2023-08-16 10:40:00.075830,  47.03271899,  8.30324621,  25,  45
2023-08-16 10:40:05.075830,  47.03261781,  8.30326114,  25,  45
2023-08-16 10:40:10.075830,  47.03251324,  8.30328223,  25,  45
2023-08-16 10:40:15.075830,  47.03241393,  8.30330714,  25,  45
2023-08-16 10:40:20.075830,  47.03230091,  8.30332585,  25,  45
2023-08-16 10:40:25.075830,  47.03219757,  8.30334094,  25,  45
2023-08-16 10:40:30.075830,  47.03204114,  8.3033726,  25,  45
2023-08-16 10:40:35.075830,  47.03193964,  8.30340223,  25,  45
2023-08-16 10:40:40.075830,  47.03182876,  8.30342668,  25,  45
2023-08-16 10:40:45.075830,  47.03171966,  8.30345716,  25,  45
2023-08-16 10:40:50.075830,  47.03162805,  8.30348543,  25,  45
2023-08-16 10:40:55.075830,  47.03151946,  8.30351027,  25,  45
2023-08-16 10:41:00.075830,  47.03141383,  8.3035292,  25,  45
2023-08-16 10:41:05.075830,  47.03130099,  8.30354737,  25,  45
2023-08-16 10:41:10.075830,  47.03119395,  8.30354735,  25,  45
2023-08-16 10:41:15.075830,  47.03110386,  8.3034999,  25,  45
2023-08-16 10:41:20.075830,  47.03099721,  8.30351024,  25,  45
2023-08-16 10:41:25.075830,  47.03089748,  8.30357682,  25,  45
2023-08-16 10:41:30.075830,  47.03081578,  8.30364448,  25,  45
2023-08-16 10:41:35.075830,  47.0307253,  8.3036782,  25,  45
2023-08-16 10:41:40.075830,  47.03062159,  8.30370667,  25,  45
2023-08-16 10:41:45.075830,  47.03049828,  8.30373427,  25,  45
2023-08-16 10:41:50.075830,  47.03038691,  8.30376771,  25,  45
2023-08-16 10:41:55.075830,  47.03026575,  8.30379115,  25,  45
2023-08-16 10:42:00.075830,  47.03015216,  8.30381574,  25,  45
2023-08-16 10:42:05.075830,  47.03004313,  8.30384204,  25,  45
2023-08-16 10:42:10.075830,  47.02994227,  8.30386664,  25,  45
2023-08-16 10:42:15.075830,  47.02983099,  8.3038967,  25,  45
2023-08-16 10:42:20.075830,  47.02972429,  8.30393211,  25,  45
2023-08-16 10:42:25.075830,  47.02961126,  8.30397228,  25,  45
2023-08-16 10:42:30.075830,  47.02950514,  8.30401844,  25,  45
2023-08-16 10:42:35.075830,  47.02940542,  8.30406582,  25,  45
2023-08-16 10:42:40.075830,  47.02930367,  8.30412862,  25,  45
2023-08-16 10:42:45.075830,  47.02920743,  8.30419998,  25,  45
2023-08-16 10:42:50.075830,  47.02910827,  8.30424806,  28,  70
2023-08-16 10:42:55.075830,  47.02899073,  8.30431105,  28,  70
2023-08-16 10:43:00.075830,  47.02890178,  8.30434679,  28,  70
2023-08-16 10:43:05.075830,  47.02876005,  8.30442472,  28,  70
2023-08-16 10:43:10.075830,  47.028653,  8.3044764,  28,  70
2023-08-16 10:43:15.075830,  47.02855454,  8.30452398,  28,  70
2023-08-16 10:43:20.075830,  47.02844787,  8.30456535,  28,  70
2023-08-16 10:43:25.075830,  47.02831447,  8.30461346,  28,  70
2023-08-16 10:43:30.075830,  47.02820326,  8.30466048,  28,  70
2023-08-16 10:43:35.075830,  47.02809856,  8.30470261,  28,  70
2023-08-16 10:43:40.075830,  47.0279898,  8.30472978,  28,  70
2023-08-16 10:43:45.075830,  47.02787919,  8.30471872,  28,  70
2023-08-16 10:43:50.075830,  47.02776194,  8.30471894,  28,  70
2023-08-16 10:43:55.075830,  47.02765252,  8.30479184,  28,  70
2023-08-16 10:44:00.075830,  47.02755615,  8.30486932,  28,  70
2023-08-16 10:44:05.075830,  47.02745628,  8.30492112,  28,  70
2023-08-16 10:44:10.075830,  47.02735749,  8.30496497,  28,  70
2023-08-16 10:44:15.075830,  47.02725675,  8.30499868,  28,  70
2023-08-16 10:44:20.075830,  47.02715597,  8.30503159,  28,  70
2023-08-16 10:44:25.075830,  47.0270578,  8.3050574,  25,  45
2023-08-16 10:44:30.075830,  47.0269563,  8.30509009,  25,  45
2023-08-16 10:44:35.075830,  47.02684844,  8.30513148,  25,  45
2023-08-16 10:44:40.075830,  47.02674242,  8.30517847,  25,  45
2023-08-16 10:44:45.075830,  47.02664498,  8.30522436,  25,  45
2023-08-16 10:44:50.075830,  47.02655236,  8.30525703,  25,  45
2023-08-16 10:44:55.075830,  47.02646226,  8.30529046,  25,  45
2023-08-16 10:45:00.075830,  47.02636622,  8.30532671,  25,  45
2023-08-16 10:45:05.075830,  47.02626676,  8.30535031,  25,  45
2023-08-16 10:45:10.075830,  47.02616515,  8.3054079,  25,  45
2023-08-16 10:45:15.075830,  47.02605836,  8.30549925,  25,  45
2023-08-16 10:45:20.075830,  47.02595369,  8.30557384,  25,  45
2023-08-16 10:45:25.075830,  47.02585286,  8.30564796,  25,  45
2023-08-16 10:45:30.075830,  47.02574827,  8.30575353,  25,  45
2023-08-16 10:45:35.075830,  47.02562005,  8.30590478,  25,  45
2023-08-16 10:45:40.075830,  47.02552343,  8.30600815,  25,  45
2023-08-16 10:45:45.075830,  47.02541909,  8.30612785,  25,  45
2023-08-16 10:45:50.075830,  47.02533593,  8.30623575,  25,  45
2023-08-16 10:45:55.075830,  47.02525107,  8.30634878,  25,  45
2023-08-16 10:46:00.075830,  47.02515326,  8.30648125,  25,  45
2023-08-16 10:46:05.075830,  47.02505982,  8.30657721,  25,  45
2023-08-16 10:46:10.075830,  47.02496904,  8.30668297,  25,  45
2023-08-16 10:46:15.075830,  47.02487434,  8.30678681,  25,  45
2023-08-16 10:46:20.075830,  47.02477701,  8.30689438,  25,  45
2023-08-16 10:46:25.075830,  47.0246618,  8.30700725,  25,  45
2023-08-16 10:46:30.075830,  47.02455136,  8.30712316,  25,  45
2023-08-16 10:46:35.075830,  47.02445676,  8.30722675,  25,  45
2023-08-16 10:46:40.075830,  47.02435862,  8.3073293,  25,  45
2023-08-16 10:46:45.075830,  47.02426013,  8.30743586,  25,  45
2023-08-16 10:46:50.075830,  47.0241708,  8.3075291,  25,  45
2023-08-16 10:46:55.075830,  47.02407945,  8.30763189,  25,  45
2023-08-16 10:47:00.075830,  47.02398625,  8.30773079,  25,  45
2023-08-16 10:47:05.075830,  47.02388554,  8.30783381,  25,  45
2023-08-16 10:47:10.075830,  47.02378918,  8.30793511,  25,  45
2023-08-16 10:47:15.075830,  47.02369454,  8.30804379,  25,  45
2023-08-16 10:47:20.075830,  47.02360555,  8.30814988,  25,  45
2023-08-16 10:47:25.075830,  47.0235278,  8.30824649,  25,  45
2023-08-16 10:47:30.075830,  47.02343596,  8.30834943,  25,  45
2023-08-16 10:47:35.075830,  47.02334249,  8.30845161,  25,  45
2023-08-16 10:47:40.075830,  47.02324868,  8.30855172,  25,  45
2023-08-16 10:47:45.075830,  47.02317175,  8.30862622,  25,  45
2023-08-16 10:47:50.075830,  47.02307575,  8.30871698,  25,  45
2023-08-16 10:47:55.075830,  47.02296684,  8.3088313,  25,  45
2023-08-16 10:48:00.075830,  47.02287333,  8.30894915,  25,  45
2023-08-16 10:48:05.075830,  47.02276704,  8.30905697,  25,  45
2023-08-16 10:48:10.075830,  47.02268122,  8.30914666,  25,  45
2023-08-16 10:48:15.075830,  47.0225734,  8.30924144,  25,  45
2023-08-16 10:48:20.075830,  47.02249898,  8.30933973,  25,  45
2023-08-16 10:48:25.075830,  47.02241778,  8.30944592,  25,  45
2023-08-16 10:48:30.075830,  47.02230634,  8.30954177,  25,  45
2023-08-16 10:48:35.075830,  47.02220777,  8.30965383,  25,  45
2023-08-16 10:48:40.075830,  47.02213129,  8.30974105,  25,  45
2023-08-16 10:48:45.075830,  47.02203276,  8.30983275,  25,  45
2023-08-16 10:48:50.075830,  47.02191643,  8.30993208,  25,  45
